Date,feat_Div_Yield,feat_PB,feat_PE,Open,High,Low,Close,new_high_new_low,nifty_above_dma,sector,FIICash,DIIcash
04-Oct-22,1.31,4.06,20.86,17147.45,17287.3,17117.3,17274.3,-15,32.4,-0.000576206,312,-95
06-Oct-22,1.31,4.07,20.93,17379.25,17428.8,17315.65,17331.8,-7,29.6,-0.000832116,1196,132
07-Oct-22,1.31,4.07,20.9,17287.2,17337.35,17216.95,17314.65,-10,30.2,-0.00104998,-461,539
10-Oct-22,1.31,4.05,20.82,17094.35,17280.15,17064.7,17241,4,28.2,-0.001174676,-2510,263
11-Oct-22,1.33,3.99,20.51,17256.05,17261.8,16950.3,16983.55,3,29,-0.001266235,-2900,299
12-Oct-22,1.32,4.02,20.67,17025.55,17142.35,16960.05,17123.6,3,31.8,-0.001235777,-5101,3532
13-Oct-22,1.33,4,20.53,17087.35,17112.35,16956.95,17014.35,1,34,-0.001168281,-2824,3505
14-Oct-22,1.31,4.04,20.74,17322.3,17348.55,17169.75,17185.7,-1,36.8,-0.001142442,-2772,2544
17-Oct-22,1.31,4.07,20.86,17144.8,17328.55,17098.55,17311.8,-4,36.8,-0.001168516,-3599,3162
18-Oct-22,1.3,4.11,20.99,17438.75,17527.8,17434.05,17486.95,-3,38.6,-0.001138812,-1565,3245
19-Oct-22,1.31,4.12,21.02,17568.15,17607.6,17472.85,17512.25,-1,38.8,-0.001246237,591,-423
20-Oct-22,1.3,4.13,21.06,17423.1,17584.15,17421,17563.95,-1,40.8,-0.001361885,1345,946
21-Oct-22,1.29,4.13,21.07,17622.85,17670.15,17520.75,17576.3,-5,43,-0.001466574,279,-44
24-Oct-22,1.28,4.17,21.26,17736.35,17777.55,17707.4,17730.75,3,49.4,-0.001583928,-2251,545
25-Oct-22,1.28,4.15,21,17808.3,17811.5,17637,17656.35,3,49,-0.001627929,-2139,2137
27-Oct-22,1.26,4.17,21.1,17771.4,17783.9,17654.5,17736.95,-1,50,-0.001676241,-4613,2431
28-Oct-22,1.26,4.18,21.15,17756.4,17838.9,17723.7,17786.8,4,50.6,-0.001707176,-542,85
31-Oct-22,1.25,4.23,21.42,17910.2,18022.8,17899.9,18012.2,3,54,-0.001726255,-1636,753
01-Nov-22,1.26,4.26,21.98,18130.7,18175.8,18060.15,18145.4,3,60.2,-0.001715949,-1011,1624
02-Nov-22,1.25,4.25,21.82,18177.9,18178.75,18048.65,18082.85,3,64.8,-0.001698611,-372,1582
03-Nov-22,1.25,4.24,21.79,17968.35,18106.3,17959.2,18052.7,5,70.2,-0.001640454,-153,2085
04-Nov-22,1.25,4.26,21.77,18053.4,18135.1,18017.15,18117.15,12,75.2,-0.001480366,-454,908
07-Nov-22,1.24,4.28,21.71,18211.75,18255.5,18064.75,18202.8,17,79,-0.001253508,1865,-887
09-Nov-22,1.26,4.27,21.66,18288.25,18296.4,18117.5,18157,13,79,-0.001006359,439,-119
10-Nov-22,1.27,4.24,21.53,18044.35,18103.1,17969.4,18028.2,3,81.4,-0.000726635,-154,80
11-Nov-22,1.24,4.31,21.92,18272.35,18362.3,18259.35,18349.7,8,81,-0.000390313,-247,873
14-Nov-22,1.26,4.31,21.79,18376.4,18399.45,18311.4,18329.15,13,82.4,4.26E-05,2818,-1580
15-Nov-22,1.3,4.32,21.89,18362.75,18427.95,18282,18403.4,11,81,0.000573322,1569,-613
16-Nov-22,1.3,4.32,21.91,18398.25,18442.15,18344.15,18409.65,0,78.4,0.000999288,4179,-1107
17-Nov-22,1.3,4.31,21.83,18358.7,18417.6,18312.95,18343.9,12,76.8,0.001473586,2610,-730
18-Nov-22,1.3,4.3,21.79,18382.95,18394.6,18209.8,18307.65,8,74.6,0.001904159,1436,-1378
21-Nov-22,1.35,4.26,21.82,18246.4,18262.3,18133.35,18159.95,6,72,0.002111677,678,-732
